chr	start	stop	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr1	26377228	26378228	Amillepora02228	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	1	5	3	2	4	3	1	2
chr1	26269044	26270044	Amillepora02222	83	81	114	84	81	108	95	128	67	90	101	87	74	64	37	56	35	64	72	40	42	54	42	88
chr1	26321519	26322519	Amillepora02227	63	73	22	36	23	60	4	0	0	0	0	0	25	31	15	13	12	32	2	0	0	1	2	2
chr1	26319115	26320115	Amillepora02226	4	5	7	8	4	11	0	0	1	0	2	0	8	9	5	4	5	11	3	1	2	6	4	5
chr1	26270152	26271152	Amillepora02223	275	170	84	136	69	111	190	79	66	70	197	161	101	91	79	75	66	100	96	58	75	70	69	135
chr1	26399526	26400526	Amillepora02230	8	2	0	0	0	1	4	1	0	3	2	3	35	14	17	23	18	25	13	7	21	14	12	17
chr1	26397907	26398907	Amillepora02229	1	7	4	2	1	1	3	0	6	0	2	1	58	67	53	43	40	61	51	39	43	23	41	76
chr1	26468976	26469976	Amillepora02236	94	61	109	59	70	97	17	11	18	22	8	12	54	52	40	46	35	64	36	25	39	23	29	53
chr1	26465751	26466751	Amillepora02234	79	46	77	54	67	48	7	31	32	12	38	14	54	65	39	40	35	51	4	3	2	3	5	4
chr1	26467617	26468617	Amillepora02235	19	8	16	18	12	17	0	0	0	0	2	0	7	6	3	6	2	2	1	0	0	1	0	1
chr1	26400347	26401347	Amillepora02231	7	0	0	2	0	7	2	1	0	1	4	2	24	19	9	20	11	15	24	12	23	22	16	29
chr1	26464585	26465585	Amillepora02233	7	9	1	5	5	1	1	12	16	2	7	8	23	36	30	21	24	41	10	13	14	9	15	24
chr1	26527600	26528600	Amillepora02238	4	1	0	2	0	0	0	1	0	2	0	0	6	3	1	4	1	3	16	6	11	14	11	18
chr1	26586309	26587309	Amillepora02240	0	0	0	0	0	0	10	1	1	2	3	0	2	1	1	0	1	0	8	1	2	4	4	9
chr1	26506106	26507106	Amillepora02237	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	3	0	1	0	0	1
chr1	26556015	26557015	Amillepora02239	10	1	0	3	1	0	0	0	0	0	0	0	5	7	2	11	4	0	4	0	1	0	0	2
chr1	26680039	26681039	Amillepora02246	0	0	0	0	0	0	0	1	0	0	4	0	0	4	2	1	2	1	5	1	0	1	1	2
chr1	26584810	26585810	Amillepora02243	0	4	21	1	3	20	1	3	13	7	1	1	4	0	1	1	0	2	5	0	2	3	1	4
chr1	26586352	26587352	Amillepora02244	0	0	0	0	0	0	10	1	1	3	2	0	1	1	1	0	1	0	8	1	2	4	4	9
chr1	26770987	26771987	Amillepora02249	0	0	0	2	0	0	4	0	0	0	2	0	3	1	0	0	0	0	12	1	2	1	3	6
chr1	26771871	26772871	Amillepora02250	16	8	11	5	13	16	8	11	15	8	11	17	26	28	14	19	13	23	26	19	18	25	22	32
chr1	26756649	26757649	Amillepora02248	16	6	6	3	6	7	21	20	13	11	22	15	28	34	22	21	23	29	41	25	48	35	37	57
chr1	26844550	26845550	Amillepora02253	6	0	0	0	0	0	1	1	0	2	2	1	14	4	0	5	5	6	18	12	7	12	14	17
chr1	26822868	26823868	Amillepora02252	89	117	121	70	93	157	18	46	60	15	24	20	196	146	90	120	81	138	115	54	80	69	61	122
chr1	26895552	26896552	Amillepora02254	43	36	23	10	32	50	20	16	8	19	38	26	17	8	2	8	8	11	12	3	7	13	7	11
chr1	26936190	26937190	Amillepora02256	32	14	13	15	21	42	7	0	0	2	3	0	16	12	8	9	7	12	20	6	6	10	15	29
chr1	26965349	26966349	Amillepora02258	18	11	27	23	21	31	15	18	12	8	21	14	66	63	57	52	44	58	63	22	40	41	43	83
chr1	26979982	26980982	Amillepora02259	32	6	3	10	0	3	8	4	2	2	8	8	30	29	25	20	11	23	44	25	23	23	23	48
chr1	27071352	27072352	Amillepora02261	3	0	0	4	2	0	0	2	2	0	4	3	8	2	2	4	3	3	9	3	0	3	3	9
chr1	26992422	26993422	Amillepora02260	12	11	11	6	6	8	3	4	4	11	8	6	58	48	47	41	44	58	46	35	41	29	26	61
chr1	27172337	27173337	Amillepora02273	4	1	0	0	0	0	12	16	13	19	55	30	1	4	0	0	1	0	11	10	7	15	14	21
chr1	27171789	27172789	Amillepora02272	9	3	1	2	0	0	25	9	8	11	27	23	4	2	1	2	0	1	15	8	7	12	11	15
chr1	27169993	27170993	Amillepora02271	7	0	4	2	4	0	104	85	90	77	64	111	35	30	30	21	11	25	46	23	26	33	30	65
chr1	27157415	27158415	Amillepora02269	83	33	12	18	10	16	7	3	3	1	7	5	25	21	14	21	13	29	14	4	11	7	7	24
chr1	27106806	27107806	Amillepora02263	268	152	130	112	96	145	171	78	73	126	192	116	77	76	45	48	38	78	73	60	57	43	58	107
chr1	27155346	27156346	Amillepora02268	107	94	79	71	61	89	6	0	1	2	6	1	50	33	28	28	18	42	16	2	4	6	5	15
chr1	27183064	27184064	Amillepora02275	21	16	14	14	9	19	3	0	0	0	1	0	12	22	10	14	17	15	16	8	14	13	12	20
chr1	27214637	27215637	Amillepora02277	33	17	14	8	9	15	7	4	5	1	6	2	26	35	29	33	22	41	23	22	34	11	25	37
chr1	27184279	27185279	Amillepora02270	30	2	1	1	2	7	7	0	1	6	8	6	20	14	7	10	8	15	24	14	10	14	10	26
chr1	27197538	27198538	Amillepora02276	0	0	0	0	0	0	13	4	3	0	19	13	1	0	0	0	0	0	6	2	1	2	0	7
chr1	27340801	27341801	Amillepora02293	170	114	110	131	116	171	63	99	87	93	79	93	51	62	32	34	43	55	34	29	30	37	41	58
chr1	27347396	27348396	Amillepora02294	17	14	5	9	9	10	5	5	3	4	3	4	23	24	11	18	18	16	15	9	8	6	12	21
chr1	27340544	27341544	Amillepora02292	118	71	90	85	70	124	57	82	61	101	87	77	34	48	19	29	21	53	32	31	26	27	29	51
chr1	27429432	27430432	Amillepora02299	6	5	10	5	9	6	8	4	2	11	4	6	44	60	48	29	33	54	27	15	18	17	20	33
chr1	27423253	27424253	Amillepora02298	5	0	4	0	1	0	0	0	0	0	0	2	6	2	1	5	4	3	3	2	0	1	2	3
chr1	27422595	27423595	Amillepora02297	6	0	0	0	0	0	0	0	0	2	0	0	2	1	1	1	0	2	0	0	0	0	1	2
chr1	27586281	27587281	Amillepora02304	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	3	0	3	2	0	4
chr1	27486279	27487279	Amillepora02300	89	26	18	26	18	16	27	18	28	9	25	15	12	12	11	14	7	11	11	7	7	7	10	17
chr1	27534830	27535830	Amillepora02303	2	0	0	0	0	0	1	2	0	3	1	4	0	0	0	1	0	2	2	0	1	1	2	5
chr1	27614256	27615256	Amillepora02305	8	4	0	0	0	0	2	0	0	0	0	0	5	0	3	1	2	1	1	0	0	3	0	3
chr1	27622382	27623382	Amillepora02307	215	46	3	16	1	10	34	2	0	5	6	8	21	10	11	9	15	13	13	5	9	11	8	18
chr1	27673536	27674536	Amillepora02308	25	6	0	2	0	0	2	0	2	0	6	2	6	2	0	0	0	0	5	0	0	1	1	3
chr1	27736746	27737746	Amillepora02314	17	2	18	2	2	4	9	2	6	7	4	2	9	12	4	13	8	7	12	8	3	4	8	5
chr1	27772394	27773394	Amillepora02318	0	0	0	0	0	0	0	0	0	0	0	0	14	3	3	3	3	3	7	3	4	8	2	7
chr1	27716483	27717483	Amillepora02311	322	189	373	307	298	346	134	176	143	148	217	162	101	127	85	95	69	130	66	85	74	70	74	117
chr1	27719995	27720995	Amillepora02312	14	10	7	5	8	14	4	28	23	25	6	17	27	25	19	20	14	28	10	8	18	10	10	19
chr1	27737396	27738396	Amillepora02315	4	0	2	0	0	0	2	0	1	0	4	2	1	0	1	1	1	0	3	3	1	2	5	3
chr1	27748351	27749351	Amillepora02316	97	26	0	7	0	4	8	0	0	1	0	0	9	0	2	4	3	2	3	1	2	4	1	3
chr1	27878798	27879798	Amillepora02323	4	3	0	2	5	3	12	2	8	9	1	6	10	7	7	5	6	6	17	5	2	9	10	5
chr1	27873864	27874864	Amillepora02322	1	2	0	0	0	0	2	0	0	0	0	0	1	1	0	1	1	2	1	1	0	0	0	2
chr1	27888628	27889628	Amillepora02324	184	110	55	92	78	133	127	55	36	74	105	94	88	97	63	55	57	100	54	39	41	39	40	101
chr1	27814947	27815947	Amillepora02319	43	3	0	0	2	0	0	0	0	0	0	0	5	3	1	3	0	2	2	0	0	1	0	1
chr1	27889737	27890737	Amillepora02325	41	33	40	38	41	42	18	9	5	10	15	14	20	14	17	23	14	12	16	10	5	3	13	12
chr1	27973997	27974997	Amillepora02334	66	48	69	71	51	71	108	266	248	173	177	166	27	29	17	15	18	21	54	49	53	37	64	106
chr1	27956913	27957913	Amillepora02333	13	7	0	2	7	8	0	0	0	0	0	0	15	14	6	5	5	10	0	0	0	0	0	0
chr1	27953361	27954361	Amillepora02332	50	71	50	67	37	82	63	177	184	112	86	121	76	64	49	36	39	68	76	49	73	57	67	120
chr1	27909712	27910712	Amillepora02326	4	1	0	0	0	0	1	0	0	0	4	0	15	4	2	9	2	10	8	3	1	5	3	14
chr1	27951825	27952825	Amillepora02330	3	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	1	10	1	1	1	0	1
chr1	27925921	27926921	Amillepora02328	3	2	0	0	0	0	0	0	0	0	0	0	8	2	1	3	0	1	3	1	2	3	1	6
chr1	28054463	28055463	Amillepora02343	108	82	120	94	85	118	60	108	103	88	81	85	94	99	67	60	46	86	63	51	57	47	73	104
chr1	28048975	28049975	Amillepora02342	428	348	436	426	447	446	197	258	233	164	305	224	115	151	107	114	89	169	91	102	93	85	110	189
chr1	27999438	28000438	Amillepora02336	338	205	235	245	233	316	389	388	241	300	505	433	122	153	84	85	94	147	167	146	191	132	209	306
chr1	28048117	28049117	Amillepora02341	88	127	142	75	90	155	122	130	135	112	134	120	61	40	21	43	29	49	78	49	69	73	67	129
chr1	28056331	28057331	Amillepora02344	235	191	184	205	211	198	148	172	146	123	269	186	60	74	41	46	49	73	52	38	56	47	46	84
chr1	28010671	28011671	Amillepora02338	24	8	5	4	3	10	74	68	37	44	112	84	12	11	5	9	3	8	42	27	33	30	40	71
chr1	28079225	28080225	Amillepora02345	166	137	78	97	81	166	215	183	215	165	245	195	80	77	63	52	57	100	140	97	144	101	141	263
chr1	28025869	28026869	Amillepora02339	323	252	253	300	270	319	121	82	46	101	174	124	154	120	80	106	73	127	91	58	68	55	52	92
chr1	28005592	28006592	Amillepora02337	130	78	61	98	47	83	21	33	39	19	38	23	117	118	69	81	85	94	57	51	50	53	48	81
chr1	28039463	28040463	Amillepora02340	16	6	5	6	7	8	317	463	344	357	437	369	40	46	30	35	20	36	158	123	180	138	134	231
chr1	27998992	27999992	Amillepora02335	211	183	209	176	199	212	209	302	238	226	309	261	90	123	73	72	83	116	156	145	203	144	198	300
chr1	28115081	28116081	Amillepora02350	183	167	231	163	181	224	273	421	462	392	532	381	95	90	77	61	63	90	115	113	143	123	136	191
chr1	28082111	28083111	Amillepora02346	167	114	56	88	89	125	235	157	146	171	369	185	85	77	54	64	56	92	138	85	102	98	135	221
chr1	28165176	28166176	Amillepora02356	132	146	137	94	49	104	43	27	25	45	23	29	89	54	39	67	36	57	78	40	39	47	37	85
chr1	28156319	28157319	Amillepora02355	111	90	58	62	54	108	103	68	45	72	107	99	120	89	66	75	46	102	86	35	63	44	50	114
chr1	28140413	28141413	Amillepora02353	31	50	49	49	46	50	71	105	91	104	142	96	70	89	50	70	59	84	164	122	150	139	175	260
chr1	28210484	28211484	Amillepora02357	61	67	115	132	113	143	180	178	170	196	181	147	184	259	167	187	153	257	195	161	177	171	199	338
chr1	28247540	28248540	Amillepora02361	169	123	170	104	109	170	395	467	321	323	494	404	60	79	62	55	62	93	88	66	85	73	78	189
chr1	28230749	28231749	Amillepora02358	260	225	117	140	101	169	22	29	23	13	19	15	138	156	90	100	100	136	53	54	52	45	53	76
chr1	28258678	28259678	Amillepora02362	456	356	276	310	193	414	247	166	83	179	318	288	232	261	213	171	166	290	114	108	140	97	120	203
chr1	28233922	28234922	Amillepora02359	917	675	910	902	708	987	61	38	27	48	54	68	224	264	164	185	172	240	119	69	90	81	109	191
chr1	28260461	28261461	Amillepora02363	325	265	270	282	255	291	69	35	27	44	36	80	175	180	138	136	115	192	84	43	53	50	46	102
chr1	28243318	28244318	Amillepora02360	9	3	2	2	0	0	9	2	2	5	5	3	10	12	1	11	3	12	40	20	26	24	22	39
chr1	28354933	28355933	Amillepora02373	25	11	0	0	0	3	2	0	2	1	2	3	2	1	1	4	1	0	2	1	0	0	1	4
chr1	28322652	28323652	Amillepora02369	75	50	36	33	36	35	52	38	23	36	43	35	67	73	56	48	36	78	73	37	51	50	58	98
chr1	28324677	28325677	Amillepora02370	124	93	60	94	68	103	140	120	49	123	136	123	21	16	9	7	9	8	41	14	20	20	22	56
chr1	28336770	28337770	Amillepora02371	162	127	146	135	125	129	188	198	191	170	280	213	67	69	30	39	24	47	53	26	44	32	43	77
chr1	28340384	28341384	Amillepora02372	16	4	0	3	0	0	2	0	0	0	3	0	6	5	1	2	4	4	2	1	3	0	5	5
chr1	28289594	28290594	Amillepora02367	234	112	60	56	57	80	217	189	90	159	283	219	131	137	104	114	83	145	158	111	129	124	99	209
chr1	28290000	28291000	Amillepora02368	177	144	140	141	136	194	146	240	186	189	186	199	91	101	60	72	53	94	146	90	97	93	85	201
chr1	28395695	28396695	Amillepora02376	4	0	0	0	0	1	0	0	0	0	0	0	4	1	0	2	0	1	1	1	0	0	0	2
chr1	28483690	28484690	Amillepora02386	1	1	0	0	0	0	0	0	0	0	2	0	8	5	1	5	2	3	8	0	2	1	1	3
chr1	28455577	28456577	Amillepora02382	14	2	0	0	0	2	0	0	2	0	0	0	11	12	5	11	8	14	4	2	3	0	0	2
chr1	28433865	28434865	Amillepora02379	110	67	141	104	96	137	51	98	103	78	98	85	58	51	26	37	37	47	40	20	28	21	31	56
chr1	28455880	28456880	Amillepora02383	19	3	1	1	0	4	0	1	1	0	0	0	13	12	5	11	7	17	2	1	1	1	3	4
chr1	28450776	28451776	Amillepora02380	595	277	185	208	154	246	441	224	157	362	485	390	95	75	53	71	57	75	117	64	103	81	84	159
chr1	28426139	28427139	Amillepora02377	95	24	20	15	20	30	0	0	0	0	0	0	22	18	12	16	8	9	8	1	5	2	4	4
chr1	28454914	28455914	Amillepora02381	383	282	143	195	166	309	205	88	52	118	227	169	21	13	10	23	9	16	23	9	10	7	11	19
chr1	28429396	28430396	Amillepora02378	453	327	417	426	410	472	248	293	242	229	315	277	106	125	74	80	79	100	86	59	57	66	87	101
chr1	28455346	28456346	Amillepora02384	198	143	71	97	83	157	102	45	27	59	114	84	14	13	8	16	11	14	10	2	3	1	4	6
chr1	28557447	28558447	Amillepora02387	41	9	0	0	0	2	6	0	0	1	9	4	21	3	3	12	5	8	13	1	7	2	9	10
chr1	28587315	28588315	Amillepora02389	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
chr1	28560235	28561235	Amillepora02388	25	12	0	4	0	0	6	4	0	5	5	2	6	1	1	1	1	4	7	3	3	7	2	13
chr1	28604743	28605743	Amillepora02391	154	114	109	148	93	125	200	153	89	189	225	181	34	46	31	33	27	36	76	29	50	47	52	105
chr1	28590943	28591943	Amillepora02390	82	94	70	76	54	99	50	26	19	38	36	31	51	47	42	44	33	55	32	30	20	28	34	39
chr1	28648244	28649244	Amillepora02393	37	59	27	25	53	35	23	39	27	54	13	59	40	38	23	31	21	25	57	16	17	25	22	52
chr1	28632143	28633143	Amillepora02392	289	191	245	285	241	283	251	370	291	320	348	266	124	121	80	88	89	145	145	107	119	108	147	209
chr1	28650814	28651814	Amillepora02394	294	233	281	221	277	322	215	262	301	224	285	243	67	69	46	55	50	65	73	58	55	59	84	109
chr1	28712873	28713873	Amillepora02398	348	263	355	287	325	438	307	388	284	272	421	312	64	58	58	47	44	70	35	20	26	28	28	57
chr1	28693714	28694714	Amillepora02396	157	101	138	97	88	151	281	347	295	218	344	321	51	59	56	39	30	62	93	82	110	110	126	198
chr1	28693102	28694102	Amillepora02395	69	59	60	67	50	74	187	228	181	172	249	204	25	31	21	30	28	31	71	60	87	73	80	144
chr1	28736589	28737589	Amillepora02400	3	4	0	3	0	3	88	52	21	48	100	62	12	10	8	7	5	7	120	84	105	98	116	160
chr1	28751559	28752559	Amillepora02402	97	52	14	29	5	17	159	188	116	134	224	185	78	72	64	57	38	76	139	84	131	99	108	200
chr1	28711488	28712488	Amillepora02397	64	36	45	39	45	51	81	43	53	65	86	68	48	51	46	47	44	75	40	35	39	31	36	62
chr1	28741400	28742400	Amillepora02401	178	126	116	167	164	170	442	432	262	320	531	350	82	93	43	55	60	86	157	156	153	147	168	283
chr1	28717019	28718019	Amillepora02399	31	10	12	4	6	6	130	154	163	124	196	133	39	26	25	30	33	36	80	81	77	70	79	163
chr1	28769392	28770392	Amillepora02406	28	14	23	17	12	22	332	434	502	351	439	391	32	22	17	22	13	20	100	58	93	76	86	145
chr1	28830718	28831718	Amillepora02412	95	75	117	75	67	104	126	190	136	173	169	167	55	44	38	29	34	56	102	81	91	68	91	187
chr1	28796548	28797548	Amillepora02408	113	71	78	103	87	133	169	189	103	155	150	193	11	5	3	8	7	20	85	51	59	65	62	121
chr1	28873501	28874501	Amillepora02415	234	116	18	64	20	53	213	37	23	78	108	100	28	28	21	19	9	26	91	60	68	65	34	124
chr1	28851755	28852755	Amillepora02414	245	244	200	231	151	249	299	396	261	349	355	276	91	90	65	71	81	136	173	135	164	153	136	272
chr1	28802652	28803652	Amillepora02409	246	179	190	180	158	223	374	369	364	301	511	390	83	77	46	50	46	82	140	126	119	138	125	251
chr1	28820045	28821045	Amillepora02411	73	27	20	22	15	28	479	421	475	350	620	492	70	81	60	61	44	78	334	329	392	305	377	660
chr1	28809718	28810718	Amillepora02410	51	22	30	26	19	23	47	16	26	16	40	15	66	40	28	34	27	45	99	63	73	55	74	104
chr1	28938919	28939919	Amillepora02422	246	188	267	270	225	328	358	413	250	359	424	402	481	435	331	369	288	509	473	286	325	375	363	667
chr1	28941513	28942513	Amillepora02423	369	259	339	248	280	297	77	74	78	51	109	70	288	367	265	255	242	345	75	76	76	66	89	153
chr1	28969858	28970858	Amillepora02425	32	25	33	16	37	43	17	6	16	24	35	21	37	32	20	26	21	38	10	13	16	11	15	31
chr1	29007024	29008024	Amillepora02426	13	3	0	0	0	2	9	2	1	2	6	1	19	6	5	3	1	4	13	2	3	4	3	15
chr1	29060932	29061932	Amillepora02432	10	8	2	0	0	0	7	0	0	3	2	0	14	2	2	2	1	1	6	1	3	0	0	4
chr1	29133764	29134764	Amillepora02436	46	33	21	46	16	43	2	0	0	0	0	1	3	4	1	4	1	5	3	0	0	2	1	1
chr1	29146441	29147441	Amillepora02437	5	10	39	17	17	17	3	20	21	30	5	8	36	31	22	20	16	31	17	9	9	8	16	16
chr1	29165612	29166612	Amillepora02439	17	9	11	32	15	13	11	7	12	8	11	5	18	14	15	13	4	10	15	1	3	6	4	8
chr1	29180644	29181644	Amillepora02440	122	44	59	74	85	79	40	20	20	42	64	54	48	41	38	46	30	38	13	10	17	16	15	24
chr1	29079472	29080472	Amillepora02433	5	2	0	0	0	0	6	0	0	0	0	0	4	1	0	1	2	1	5	1	2	1	1	2
chr1	29128378	29129378	Amillepora02435	9	9	6	3	2	16	7	10	4	4	10	7	60	59	41	27	34	48	27	21	32	25	29	44
chr1	29101501	29102501	Amillepora02434	0	2	0	0	1	2	2	2	4	1	1	0	25	19	23	15	17	24	19	13	19	15	18	27
chr1	29267123	29268123	Amillepora02445	961	736	544	607	528	755	532	263	167	346	316	405	457	533	413	337	325	548	251	152	238	215	137	316
chr1	29217010	29218010	Amillepora02441	225	157	126	127	122	156	93	92	59	85	107	94	190	187	110	123	106	202	130	108	118	107	146	214
chr1	29224101	29225101	Amillepora02442	15	13	1	3	4	4	11	1	7	0	8	3	57	28	28	21	21	41	43	11	23	20	15	44
chr1	29231070	29232070	Amillepora02443	273	161	123	170	115	180	132	91	41	88	80	97	114	99	65	75	47	87	51	26	28	34	21	65
chr1	29267860	29268860	Amillepora02444	1452	1109	1078	963	945	1400	633	592	403	607	384	568	443	445	355	325	272	466	239	142	242	201	122	323
chr1	29272279	29273279	Amillepora02446	35	27	58	24	45	51	26	21	22	15	19	17	134	161	126	117	105	240	97	78	92	87	70	151
chr1	29320779	29321779	Amillepora02454	94	86	55	68	62	84	60	51	46	50	16	50	60	61	49	44	44	56	63	34	46	44	41	94
chr1	29277448	29278448	Amillepora02447	175	204	226	227	176	271	193	200	199	209	236	214	161	157	128	124	106	159	186	98	137	160	127	262
chr1	29298173	29299173	Amillepora02452	152	119	113	127	96	131	175	220	277	154	205	189	133	115	102	77	95	152	193	165	180	130	198	296
chr1	29336110	29337110	Amillepora02456	67	95	90	90	95	131	120	91	129	82	148	132	125	139	96	98	52	162	94	79	78	76	78	154
chr1	29345523	29346523	Amillepora02457	280	186	211	215	169	246	180	196	151	158	235	199	167	165	120	120	117	163	144	86	122	110	123	221
chr1	29280350	29281350	Amillepora02448	20	7	13	29	14	18	131	132	103	125	49	102	65	30	42	29	20	54	83	36	46	47	35	95
chr1	29379549	29380549	Amillepora02458	3	5	2	0	0	0	3	0	0	4	5	2	4	2	6	1	2	6	8	2	1	1	6	7
chr1	29286230	29287230	Amillepora02450	5	2	0	4	11	0	306	221	144	190	369	290	37	33	35	25	25	37	107	83	120	90	116	192
chr1	29289086	29290086	Amillepora02451	231	168	194	170	148	227	625	652	565	538	779	710	37	52	34	46	38	51	96	72	101	89	106	172
chr1	29283928	29284928	Amillepora02449	1	0	0	0	4	0	33	51	37	50	40	28	9	2	1	2	2	3	43	25	25	25	32	47
chr1	29332688	29333688	Amillepora02455	332	362	418	264	278	479	230	262	211	267	109	175	147	124	109	107	77	153	89	42	60	66	37	104
chr1	29383830	29384830	Amillepora02459	13	2	1	2	0	1	6	0	0	0	2	0	5	2	1	2	3	3	9	1	1	4	0	6
chr1	29450181	29451181	Amillepora02462	22	10	18	24	16	26	10	39	29	11	12	17	186	179	113	119	88	181	115	101	134	98	97	182
chr1	29460829	29461829	Amillepora02464	395	269	302	180	209	304	246	367	338	261	251	276	269	264	214	212	199	338	192	168	193	181	179	343
chr1	29453056	29454056	Amillepora02463	1094	863	965	975	866	1096	989	896	747	785	1323	918	234	265	248	197	201	317	187	199	250	198	219	387
chr1	29454674	29455674	Amillepora02460	292	247	418	314	313	470	117	280	268	176	276	223	208	242	194	181	155	256	174	154	168	132	181	289
chr1	29543020	29544020	Amillepora02470	297	169	119	174	143	253	200	220	112	206	272	201	57	58	35	41	35	52	72	40	54	51	55	94
chr1	29540209	29541209	Amillepora02469	289	244	205	205	201	249	146	193	130	159	224	175	71	59	40	38	38	69	68	38	57	53	54	102
chr1	29562508	29563508	Amillepora02471	104	66	56	87	61	77	31	29	20	48	49	33	70	34	33	37	29	53	42	18	37	27	30	55
chr1	29766878	29767878	Amillepora02481	0	1	0	0	0	0	0	2	0	1	1	0	14	10	5	6	3	2	7	3	1	6	5	6
chr1	29724878	29725878	Amillepora02478	6	0	0	2	0	0	0	0	0	0	2	0	4	1	0	3	0	6	4	0	0	3	5	11
chr1	29707064	29708064	Amillepora02476	106	59	92	74	84	100	92	62	64	75	121	103	72	99	65	63	70	85	54	67	74	56	78	127
chr1	29767799	29768799	Amillepora02480	64	45	11	35	7	30	10	4	2	18	10	14	23	6	1	8	4	6	11	5	1	4	5	13
chr1	29795425	29796425	Amillepora02483	22	5	0	2	1	1	7	0	0	2	1	3	14	8	10	2	5	15	18	7	15	10	12	16
chr1	29790773	29791773	Amillepora02482	25	13	30	19	18	22	12	7	13	12	12	10	68	77	63	61	57	98	58	53	60	46	74	105
chr1	29846739	29847739	Amillepora02484	47	7	1	0	0	0	6	0	0	3	4	0	22	14	7	15	12	13	13	6	4	7	9	18
chr1	29972633	29973633	Amillepora02496	9	1	0	2	0	0	4	0	0	3	0	0	7	3	2	2	2	3	6	0	1	6	2	2
chr1	29883322	29884322	Amillepora02487	3	15	10	4	8	4	4	2	1	7	2	4	66	90	49	60	42	77	60	46	54	47	59	77
chr1	29850865	29851865	Amillepora02485	33	18	7	12	6	6	39	29	23	27	45	26	19	15	5	9	4	13	31	27	22	18	20	37
chr1	29856152	29857152	Amillepora02486	6	0	0	0	0	1	1	0	0	2	4	0	10	3	3	8	5	3	6	2	4	5	4	9
chr1	29968136	29969136	Amillepora02495	7	3	1	0	1	0	1	0	1	0	0	0	11	6	2	4	5	8	7	7	4	5	0	9
chr1	29920637	29921637	Amillepora02491	10	3	0	4	0	0	8	1	2	0	1	3	30	31	15	23	16	26	25	25	27	22	35	63
chr1	29967398	29968398	Amillepora02494	17	6	0	1	0	0	3	0	0	0	2	0	13	5	1	10	2	8	6	2	4	2	2	8
chr1	29949932	29950932	Amillepora02492	7	9	2	2	2	4	2	3	2	0	0	1	25	17	7	13	14	16	17	18	25	18	24	32
chr1	29897251	29898251	Amillepora02488	2	3	5	0	0	0	0	0	0	0	0	0	10	12	6	7	5	21	1	3	7	3	6	8
chr1	29913969	29914969	Amillepora02490	2	9	1	2	1	2	3	0	0	0	0	0	6	11	10	13	6	16	4	7	11	5	4	7
chr1	29906100	29907100	Amillepora02489	12	21	36	6	16	22	5	19	12	11	6	6	32	29	19	23	13	36	35	19	19	23	12	46
chr1	30003453	30004453	Amillepora02498	10	0	0	0	0	0	2	0	0	1	0	0	3	2	0	1	2	0	3	2	1	0	1	2
chr1	30010792	30011792	Amillepora02499	18	7	0	0	0	0	1	0	0	1	5	0	10	10	4	8	4	4	12	1	3	5	4	4
chr1	30047780	30048780	Amillepora02503	2	0	0	0	0	0	0	1	0	2	0	0	7	1	2	6	2	3	13	1	4	5	3	4
chr1	30020411	30021411	Amillepora02500	13	18	14	2	1	11	96	109	50	107	108	111	30	18	8	10	9	34	44	41	34	31	43	84
chr1	30160571	30161571	Amillepora02524	10	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	2	3	0	1	1	1	1
chr1	30056066	30057066	Amillepora02504	9	2	1	3	0	2	7	3	0	1	3	1	31	24	18	29	13	22	21	11	19	18	16	36
chr1	30122320	30123320	Amillepora02511	28	0	0	0	0	0	6	0	0	2	0	2	4	1	3	3	4	3	7	1	0	1	3	4
chr1	30091332	30092332	Amillepora02505	5	2	0	7	3	7	0	0	0	2	0	4	41	19	7	29	20	19	26	10	13	13	8	13
chr1	30117055	30118055	Amillepora02509	292	183	178	155	160	221	210	240	171	215	281	188	53	62	34	51	32	56	68	42	74	67	62	126
chr1	30263524	30264524	Amillepora02531	88	19	5	8	1	8	8	0	3	4	1	4	46	19	14	8	6	22	23	5	8	7	5	16
chr1	30227843	30228843	Amillepora02530	173	161	161	172	176	201	74	61	64	83	95	77	158	119	62	98	53	120	55	41	33	33	33	71
chr1	30203111	30204111	Amillepora02526	545	423	550	530	511	571	324	453	503	379	455	336	209	241	167	170	143	239	111	82	119	123	126	215
chr1	30244770	30245770	Amillepora02529	3	0	0	0	2	0	157	150	162	154	176	148	12	8	10	10	4	8	31	14	17	16	18	39
