chr	start	stop	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr11	2220931	2221431	Amillepora26503	13	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	1	0
chr11	2291024	2291524	Amillepora26511	7	1	0	1	0	0	4	1	0	2	1	0	3	2	2	1	2	2	5	1	1	2	0	2
chr11	2374874	2375374	Amillepora26519	2	0	0	0	0	0	0	0	0	0	0	0	8	1	1	0	3	3	4	1	0	1	0	3
chr11	2239233	2239733	Amillepora26506	6	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0	1	0	0	0	1	1
chr11	2347814	2348314	Amillepora26518	12	3	0	2	2	6	0	0	0	0	4	2	3	2	1	2	2	1	1	0	2	0	2	1
chr11	2405521	2406021	Amillepora26528	3	1	0	0	0	0	0	0	0	0	1	0	7	3	1	4	1	0	3	0	0	0	1	5
chr11	2420183	2420683	Amillepora26529	3	0	0	0	0	0	0	0	0	0	0	0	5	6	0	4	0	0	5	0	1	5	1	2
chr11	2392859	2393359	Amillepora26523	0	0	1	1	0	0	0	0	0	0	0	1	9	1	2	4	0	2	6	2	4	2	0	4
chr11	2398043	2398543	Amillepora26525	4	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	1	1	0	2
chr11	2402605	2403105	Amillepora26526	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	2
chr11	2481199	2481699	Amillepora26530	3	0	0	0	0	1	0	0	1	0	0	0	8	6	0	4	2	2	3	0	2	2	1	4
chr11	2392276	2392776	Amillepora26522	6	2	0	0	0	0	0	1	0	0	1	1	6	2	0	2	1	3	4	0	3	0	1	3
chr11	2490767	2491267	Amillepora26531	4	2	0	0	0	4	2	0	0	0	0	0	6	0	0	0	0	0	3	2	0	0	0	3
chr11	2627778	2628278	Amillepora26541	2	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	1	2	8	0	1	1	2	2
chr11	2579800	2580300	Amillepora26537	2	2	2	1	0	0	0	0	0	0	0	0	7	1	3	2	0	1	3	0	2	1	0	3
chr11	2633035	2633535	Amillepora26542	3	1	0	0	1	3	0	3	0	1	0	0	32	38	14	24	12	43	28	17	26	16	22	43
chr11	2609963	2610463	Amillepora26539	17	11	6	10	7	7	0	0	0	0	0	0	3	4	1	1	2	2	6	0	4	1	3	4
chr11	2660426	2660926	Amillepora26544	14	7	0	0	0	1	0	0	0	0	0	0	3	2	0	2	0	1	2	0	1	0	0	2
chr11	2513728	2514228	Amillepora26532	4	1	3	2	1	0	1	0	0	0	0	0	4	0	0	1	1	0	4	0	1	1	0	0
chr11	2644679	2645179	Amillepora26543	23	5	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	4	1	0	0	1	2
chr11	2689277	2689777	Amillepora26545	7	3	0	0	0	0	2	0	0	1	2	0	0	0	0	2	1	0	3	0	1	0	2	1
chr11	2578950	2579450	Amillepora26536	20	6	1	1	1	1	3	0	0	1	4	0	4	2	0	1	0	0	5	0	3	0	0	1
chr11	2627745	2628245	Amillepora26540	2	0	0	0	1	0	0	0	0	0	2	1	3	2	0	2	1	3	8	0	1	1	2	2
chr11	2570076	2570576	Amillepora26533	197	156	192	249	232	218	287	171	127	224	365	237	159	134	69	92	72	138	112	77	74	91	73	138
chr11	2607260	2607760	Amillepora26538	133	58	23	75	66	65	102	53	21	41	80	41	108	137	63	87	72	110	88	56	80	58	73	146
chr11	2742732	2743232	Amillepora26551	2	0	0	0	0	0	1	0	0	0	0	0	7	3	1	0	0	0	2	0	0	0	0	3
chr11	2719069	2719569	Amillepora26546	6	0	0	0	0	0	0	1	0	0	0	0	6	4	1	1	3	1	3	0	1	2	2	3
chr11	2742463	2742963	Amillepora26549	8	0	0	0	2	0	4	0	0	0	0	0	4	4	2	0	0	0	1	1	0	0	0	2
chr11	2724414	2724914	Amillepora26547	12	2	0	0	0	0	2	0	2	2	0	0	5	1	1	1	1	3	3	2	0	2	0	2
chr11	2725184	2725684	Amillepora26548	5	1	0	1	0	2	2	0	0	0	3	1	7	3	1	2	1	0	3	2	2	0	1	3
chr11	2793815	2794315	Amillepora26556	1	0	1	3	1	2	0	1	5	0	5	0	18	20	17	4	11	31	13	11	8	8	16	17
chr11	2756173	2756673	Amillepora26552	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	9	1	0	1	0	1
chr11	2823711	2824211	Amillepora26557	1	0	0	0	0	0	2	2	4	13	1	4	0	3	1	0	5	4	7	9	7	4	5	8
chr11	2789869	2790369	Amillepora26555	5	0	0	0	0	1	3	4	1	1	2	4	9	5	5	8	2	7	1	3	1	2	1	1
chr11	2841138	2841638	Amillepora26558	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	1	1
chr11	2878061	2878561	Amillepora26561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
chr11	2762919	2763419	Amillepora26553	2	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0
chr11	2774010	2774510	Amillepora26554	4	2	0	1	0	0	0	0	0	0	0	0	2	1	3	3	2	1	0	1	0	1	0	0
chr11	2862358	2862858	Amillepora26560	0	0	0	0	0	0	2	0	0	0	1	5	0	0	0	0	1	0	4	0	0	0	0	0
chr11	2843879	2844379	Amillepora26559	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
chr11	2930407	2930907	Amillepora26566	7	2	0	0	0	1	2	1	0	1	5	2	10	3	3	6	4	5	8	1	3	5	3	5
chr11	2899786	2900286	Amillepora26563	8	3	0	2	1	0	3	0	0	0	0	0	4	4	1	2	0	0	1	0	1	2	1	1
chr11	2865555	2866055	Amillepora26562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2
chr11	2927174	2927674	Amillepora26565	10	2	0	0	0	0	2	0	0	0	0	0	5	1	1	0	1	1	0	0	2	2	0	1
chr11	2946210	2946710	Amillepora26567	15	0	0	0	0	1	0	0	0	1	0	1	6	1	0	3	1	1	4	1	1	1	1	5
chr11	2960960	2961460	Amillepora26568	3	1	0	0	0	0	0	0	0	1	1	0	6	3	2	0	0	2	4	1	4	7	0	4
chr11	3075768	3076268	Amillepora26573	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
chr11	3025379	3025879	Amillepora26570	2	5	0	1	0	0	2	0	0	0	0	0	4	1	0	3	0	2	4	1	2	0	0	2
chr11	2974203	2974703	Amillepora26569	12	6	0	0	0	1	5	5	4	5	11	4	8	3	2	2	0	2	10	7	10	7	3	15
chr11	3169698	3170198	Amillepora26581	2	2	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	3	0	0	1	1	2
chr11	3109281	3109781	Amillepora26577	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0	2
chr11	3156160	3156660	Amillepora26580	1	1	0	0	0	0	0	0	0	2	0	0	4	1	0	1	0	0	3	0	1	2	2	0
chr11	3131068	3131568	Amillepora26578	2	0	0	1	0	0	1	0	0	0	0	0	4	1	1	2	2	1	3	0	3	0	3	1
chr11	3152154	3152654	Amillepora26579	5	2	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	1	0	0	0	0	0	2
chr11	3100855	3101355	Amillepora26574	3	0	0	1	0	0	0	0	0	0	0	0	8	4	3	2	3	4	5	1	1	0	0	3
chr11	3279138	3279638	Amillepora26588	1	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	0	0	5	1	1	2	0	1
chr11	3238583	3239083	Amillepora26585	21	1	0	0	0	0	6	0	0	4	0	0	0	0	1	0	0	3	2	1	1	0	0	4
chr11	3183713	3184213	Amillepora26582	2	2	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	2	0	0	0	0	2
chr11	3262557	3263057	Amillepora26586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11	3192180	3192680	Amillepora26583	2	0	0	0	0	0	0	0	0	0	1	0	7	2	1	1	1	0	2	0	0	0	0	1
chr11	3216476	3216976	Amillepora26584	12	0	0	0	0	0	0	1	0	2	0	2	6	1	0	3	6	3	6	3	2	1	2	3
chr11	3376164	3376664	Amillepora26597	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	1	1	1	0	2	2	2
chr11	3352816	3353316	Amillepora26596	13	1	0	0	1	2	0	0	0	0	0	2	0	0	1	1	1	2	3	1	0	1	0	2
chr11	3320621	3321121	Amillepora26594	8	10	5	2	0	1	8	1	0	1	7	3	4	2	2	4	2	2	2	0	1	2	1	8
chr11	3307111	3307611	Amillepora26593	1	1	1	1	4	1	2	0	0	0	0	2	9	9	9	4	4	11	7	2	3	7	2	2
chr11	3342376	3342876	Amillepora26595	12	0	0	0	0	0	4	0	0	0	3	0	3	0	4	2	0	0	1	0	0	2	1	3
chr11	3278863	3279363	Amillepora26587	4	0	0	0	0	1	0	0	0	0	0	0	3	1	2	2	0	4	4	0	1	3	0	1
chr11	3305315	3305815	Amillepora26591	12	2	0	2	0	1	6	0	0	0	3	0	10	4	4	2	3	0	2	1	0	0	4	3
chr11	3290525	3291025	Amillepora26590	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	1	2	1	3	2	1	3	0	1
chr11	3432431	3432931	Amillepora26602	15	4	0	1	0	0	4	2	0	1	2	4	8	3	1	4	1	0	2	1	2	4	1	3
chr11	3394495	3394995	Amillepora26599	35	5	6	2	10	2	38	5	3	21	11	16	95	74	53	39	34	54	16	6	8	15	2	21
chr11	3418647	3419147	Amillepora26601	27	53	52	40	68	76	59	77	70	37	63	56	52	50	34	31	29	55	44	48	39	42	40	79
chr11	3482069	3482569	Amillepora26603	0	1	0	1	0	0	2	0	1	0	0	0	4	0	1	2	2	2	3	1	0	1	3	1
chr11	3397178	3397678	Amillepora26598	13	3	1	1	0	2	0	1	0	0	4	0	6	4	5	0	1	3	7	2	4	4	1	6
chr11	3432340	3432840	Amillepora26600	15	3	0	2	0	0	4	2	0	1	1	4	9	2	1	4	1	1	2	1	2	4	1	3
chr11	3492379	3492879	Amillepora26607	2	2	0	0	0	0	3	0	0	0	0	0	4	0	1	1	0	0	1	1	1	1	0	0
chr11	3534879	3535379	Amillepora26611	7	1	0	0	0	0	1	1	0	3	0	0	4	2	2	5	0	3	0	1	0	1	0	0
chr11	3517151	3517651	Amillepora26609	424	218	96	149	99	177	82	58	40	75	52	91	61	54	25	35	30	38	46	18	22	21	18	35
chr11	3545679	3546179	Amillepora26613	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	2	2	2	1	0	0	1	0	2
chr11	3501922	3502422	Amillepora26608	1	2	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	3	0	3	4	0	4
chr11	3540516	3541016	Amillepora26612	17	7	2	7	2	5	5	2	0	6	7	2	44	41	45	34	32	52	26	36	43	30	34	63
chr11	3534684	3535184	Amillepora26610	12	7	0	0	0	0	1	1	0	3	1	0	7	1	0	5	0	1	0	0	1	2	0	4
chr11	3492074	3492574	Amillepora26606	7	1	0	0	0	0	3	0	0	0	0	0	4	0	1	1	0	0	0	2	0	1	0	0
chr11	3557001	3557501	Amillepora26614	0	0	0	0	0	0	2	0	0	0	0	4	6	1	1	0	0	3	0	1	1	0	1	2
chr11	3560021	3560521	Amillepora26615	4	0	0	0	0	0	2	0	0	0	5	0	4	2	1	2	0	0	0	0	2	2	0	0
chr11	3574073	3574573	Amillepora26616	1	2	1	0	0	0	1	0	0	0	0	0	2	1	0	0	1	1	4	0	2	1	0	0
chr11	3604326	3604826	Amillepora26620	22	24	7	16	11	11	8	8	3	6	1	4	32	20	10	16	6	12	14	4	9	7	5	8
chr11	3578761	3579261	Amillepora26618	3	0	0	3	0	0	0	0	0	0	0	0	4	1	2	3	0	1	3	0	0	2	0	2
chr11	3625254	3625754	Amillepora26622	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	3
chr11	3602482	3602982	Amillepora26619	21	0	0	0	0	0	4	0	0	2	4	0	9	1	2	1	0	5	7	1	2	1	2	1
chr11	3578695	3579195	Amillepora26617	3	0	0	2	0	0	1	0	0	0	1	0	4	1	2	3	1	1	3	0	0	2	0	2
chr11	3755290	3755790	Amillepora26629	10	4	6	5	4	11	4	0	1	0	2	3	7	5	2	5	0	6	5	4	3	3	1	7
chr11	3655881	3656381	Amillepora26623	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	2
chr11	3758998	3759498	Amillepora26630	17	14	15	7	11	22	34	42	36	24	17	19	49	45	27	48	24	44	41	19	35	36	37	49
chr11	3699786	3700286	Amillepora26625	1	0	0	0	2	0	0	0	0	0	0	1	4	3	0	2	0	0	2	0	0	0	4	2
chr11	3751487	3751987	Amillepora26628	14	2	1	5	0	1	2	0	1	0	0	0	6	3	1	1	0	6	4	1	2	3	1	1
chr11	3695076	3695576	Amillepora26624	7	2	0	0	0	0	0	0	0	1	0	3	7	1	1	1	1	0	2	0	4	1	0	0
chr11	3779507	3780007	Amillepora26626	123	92	52	87	69	88	98	73	91	102	83	90	11	7	3	7	3	3	10	10	6	12	9	23
chr11	3846580	3847080	Amillepora26633	524	416	489	357	441	622	3	36	21	29	13	21	194	215	141	133	130	198	46	40	51	48	33	73
chr11	3797412	3797912	Amillepora26631	3	0	0	0	0	0	3	0	0	2	0	2	4	0	0	1	0	0	1	0	0	0	0	0
chr11	3973594	3974094	Amillepora26634	3	2	0	0	0	0	1	1	0	0	0	0	2	2	1	0	0	1	1	0	2	0	0	4
chr11	4077440	4077940	Amillepora26644	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	2
chr11	3986832	3987332	Amillepora26635	7	0	1	2	0	0	1	0	0	0	0	0	1	0	1	3	0	1	2	0	1	0	0	1
chr11	4056123	4056623	Amillepora26642	13	1	0	3	0	0	1	0	0	0	0	2	3	1	0	0	2	0	1	0	0	0	0	0
chr11	4069525	4070025	Amillepora26643	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0
chr11	4048196	4048696	Amillepora26640	5	2	0	0	0	0	0	0	0	0	0	0	3	3	5	2	2	2	3	2	1	0	0	3
chr11	4016077	4016577	Amillepora26637	14	1	0	0	0	0	4	0	0	0	0	2	1	2	0	0	2	1	3	1	0	1	1	3
chr11	4035308	4035808	Amillepora26638	9	2	0	1	0	0	3	1	1	0	2	2	6	1	2	2	1	0	4	0	0	0	0	8
chr11	4171552	4172052	Amillepora26653	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
chr11	4178617	4179117	Amillepora26654	8	4	1	0	0	1	0	0	0	0	2	2	0	3	0	1	0	0	1	1	0	0	2	1
chr11	4144631	4145131	Amillepora26650	13	7	1	3	2	14	7	2	0	1	3	2	12	13	6	4	8	16	8	5	6	5	4	10
chr11	4139009	4139509	Amillepora26649	222	213	237	257	225	300	65	51	38	44	63	52	79	79	62	56	63	88	24	11	15	23	32	42
chr11	4088262	4088762	Amillepora26645	49	33	15	14	8	23	38	22	10	36	28	28	28	30	18	14	23	22	30	27	22	19	30	44
chr11	4145482	4145982	Amillepora26651	60	55	40	37	32	50	3	0	1	3	7	5	51	49	33	33	38	44	3	0	1	3	2	6
chr11	4163632	4164132	Amillepora26652	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	1	1	0
chr11	4133814	4134314	Amillepora26647	5	0	0	0	0	0	0	0	1	1	0	0	8	8	7	6	3	9	12	15	11	7	12	23
chr11	4136334	4136834	Amillepora26648	119	97	181	131	126	237	116	134	106	124	164	116	128	142	116	86	89	136	48	64	52	61	75	106
chr11	4127873	4128373	Amillepora26646	17	12	6	6	14	18	2	1	0	1	2	0	7	18	14	13	5	11	7	4	0	3	10	8
chr11	4223529	4224029	Amillepora26659	43	33	29	49	42	61	48	35	30	45	67	46	26	28	22	23	10	33	18	19	18	31	14	33
chr11	4242332	4242832	Amillepora26661	0	0	0	0	0	0	0	0	0	0	0	0	9	12	9	5	7	10	8	12	12	5	12	23
chr11	4270569	4271069	Amillepora26664	3	0	0	0	1	1	1	1	0	1	0	3	2	3	1	1	0	2	3	0	0	3	1	1
chr11	4259586	4260086	Amillepora26663	12	5	6	4	3	5	3	3	5	1	5	5	4	0	0	2	1	1	1	2	3	1	0	1
chr11	4192302	4192802	Amillepora26656	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	2	1	2	0
chr11	4216188	4216688	Amillepora26657	9	0	2	0	0	0	0	0	0	0	4	0	9	1	0	3	3	4	3	0	0	2	0	2
chr11	4231178	4231678	Amillepora26660	2	1	0	1	1	1	0	1	4	1	0	1	35	46	24	28	28	54	31	37	32	21	31	63
chr11	4333356	4333856	Amillepora26669	5	0	1	1	0	0	2	0	0	0	4	0	3	5	4	0	1	6	3	0	0	1	1	1
chr11	4310543	4311043	Amillepora26666	4	1	0	0	0	0	0	0	1	0	1	0	4	2	5	0	1	3	5	2	3	5	2	2
chr11	4345010	4345510	Amillepora26670	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	1	3
chr11	4368209	4368709	Amillepora26672	4	0	0	0	0	0	3	0	0	0	2	0	3	3	1	1	1	0	5	0	3	2	1	0
chr11	4289996	4290496	Amillepora26665	38	6	5	7	6	9	9	5	6	6	18	6	11	13	3	8	11	6	13	9	11	5	6	23
chr11	4330684	4331184	Amillepora26668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0
chr11	4386020	4386520	Amillepora26674	4	3	0	0	0	0	0	0	0	2	0	0	4	1	0	5	0	0	2	0	1	0	0	3
chr11	4375644	4376144	Amillepora26673	3	3	10	0	3	11	1	0	0	0	1	1	14	7	1	2	1	5	11	6	4	10	9	14
chr11	4385557	4386057	Amillepora26677	5	3	0	0	0	0	4	0	0	0	0	2	6	3	2	1	1	2	4	0	0	0	1	3
chr11	4429443	4429943	Amillepora26678	0	2	0	4	0	0	14	2	0	1	6	3	1	0	0	0	0	1	8	0	0	0	1	1
chr11	4432249	4432749	Amillepora26679	0	0	0	0	0	0	6	0	0	3	4	6	4	3	2	0	0	1	2	0	1	4	3	4
chr11	4544023	4544523	Amillepora26686	4	0	0	0	0	0	84	39	33	38	91	84	5	1	0	2	0	0	8	1	6	9	6	14
chr11	4510821	4511321	Amillepora26685	3	5	0	0	0	1	0	0	0	0	0	0	5	0	1	2	0	2	0	0	0	3	2	1
chr11	4729540	4730040	Amillepora26689	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	10	1	1	4	4	8
chr11	4751102	4751602	Amillepora26693	453	242	328	339	263	330	407	306	280	277	463	310	105	93	41	55	53	90	74	53	66	44	47	104
chr11	4685621	4686121	Amillepora26687	13	0	0	1	0	0	0	0	0	0	0	0	3	1	0	1	0	1	0	0	1	0	0	1
chr11	4791043	4791543	Amillepora26695	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	1	1	1	0	2	2	0	0	0
chr11	4750455	4750955	Amillepora26692	55	25	3	2	10	8	17	0	1	8	15	13	16	2	3	1	3	5	6	0	1	4	3	13
chr11	4738547	4739047	Amillepora26690	4	2	0	0	0	0	1	0	0	0	2	0	1	1	0	2	1	1	1	0	0	0	0	1
chr11	4857152	4857652	Amillepora26699	85	108	134	95	146	175	30	28	54	41	28	35	45	19	12	19	6	26	27	9	8	14	9	29
chr11	4872900	4873400	Amillepora26700	0	0	0	2	0	0	2	0	0	0	4	0	1	0	0	0	0	1	1	0	1	1	1	0
chr11	4880012	4880512	Amillepora26701	25	10	6	7	8	15	2	0	0	1	2	2	3	3	4	3	3	6	6	5	4	5	2	9
chr11	4813583	4814083	Amillepora26697	1	0	0	0	0	2	0	0	0	0	0	1	2	0	1	3	3	0	5	1	0	1	1	0
chr11	4818518	4819018	Amillepora26698	3	0	0	0	0	0	2	0	0	0	0	2	0	2	3	1	1	2	2	2	2	0	1	1
chr11	4799240	4799740	Amillepora26696	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	1	2	0	0	0
chr11	4740715	4741215	Amillepora26691	0	0	0	0	0	0	0	0	0	0	2	0	6	2	0	0	0	0	0	1	0	1	0	2
chr11	4944857	4945357	Amillepora26705	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
chr11	4911556	4912056	Amillepora26703	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1
chr11	4987764	4988264	Amillepora26707	77	72	55	56	70	59	91	50	41	57	98	75	51	63	42	39	39	64	42	66	71	58	88	116
chr11	4984280	4984780	Amillepora26706	190	147	175	175	180	199	162	173	153	117	225	181	43	39	32	27	38	49	41	28	38	28	34	59
chr11	4917309	4917809	Amillepora26704	25	11	10	6	10	6	6	5	6	11	12	12	13	21	7	13	9	8	17	10	9	16	17	22
chr11	4910611	4911111	Amillepora26702	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11	5026056	5026556	Amillepora26708	0	0	1	0	0	0	0	0	0	0	0	0	13	8	3	8	2	5	3	2	4	4	2	6
chr11	5035490	5035990	Amillepora26712	22	29	44	24	33	27	6	36	34	29	6	14	40	37	35	37	27	41	54	27	45	40	43	64
chr11	5033778	5034278	Amillepora26711	16	3	4	7	0	7	9	3	0	2	10	16	15	19	18	13	14	27	29	21	16	25	24	34
chr11	5033000	5033500	Amillepora26710	2	0	2	2	0	2	6	1	0	0	4	0	15	8	2	5	5	5	10	13	20	19	14	24
chr11	5092958	5093458	Amillepora26714	5	3	4	1	1	3	1	0	0	0	1	1	2	0	0	1	0	0	3	0	0	2	2	0
chr11	5108354	5108854	Amillepora26715	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	1	2	1	1	0	0	1	1	1
chr11	5046626	5047126	Amillepora26713	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	2	0	1	0	0	0	0	0
chr11	5152499	5152999	Amillepora26716	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	3
chr11	5158690	5159190	Amillepora26718	7	0	2	0	0	0	0	0	0	0	1	0	1	4	0	1	1	0	1	2	2	1	0	2
chr11	5177389	5177889	Amillepora26722	66	68	74	10	40	99	22	53	33	43	17	35	17	30	17	19	19	29	16	11	16	9	5	38
chr11	5174021	5174521	Amillepora26720	5	1	3	0	0	0	0	0	0	0	0	0	4	2	3	4	2	6	1	0	0	1	0	3
chr11	5165441	5165941	Amillepora26719	3	0	0	0	0	0	3	0	0	0	0	0	4	2	0	1	1	0	3	2	0	0	0	4
chr11	5174735	5175235	Amillepora26721	5	0	0	0	0	0	1	1	0	0	0	0	3	2	1	1	2	4	4	1	1	2	2	2
chr11	5182617	5183117	Amillepora26723	18	1	0	0	0	1	5	0	1	0	0	0	4	1	0	0	1	1	1	1	0	1	1	3
chr11	5243526	5244026	Amillepora26727	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	0	1	4	0	1	1	0	2
chr11	5278994	5279494	Amillepora26730	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	1	0	3	0	0	1	0	3
chr11	5227492	5227992	Amillepora26725	6	2	0	1	0	0	1	0	0	0	0	0	1	1	2	2	2	0	1	0	2	1	0	1
chr11	5268994	5269494	Amillepora26729	4	0	0	0	0	0	3	0	0	0	0	0	9	1	2	1	0	2	3	0	0	1	2	4
chr11	5260140	5260640	Amillepora26728	5	1	0	0	0	0	3	0	0	0	0	0	5	1	1	1	1	2	3	0	0	0	0	3
chr11	5183789	5184289	Amillepora26724	1	1	0	0	0	0	0	0	0	0	2	0	2	0	0	2	1	1	1	1	0	0	0	1
chr11	5341498	5341998	Amillepora26737	0	0	0	0	0	0	7	9	7	6	10	5	0	1	0	1	0	0	1	2	0	2	2	1
chr11	5378979	5379479	Amillepora26739	0	2	0	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr11	5370689	5371189	Amillepora26738	36	85	117	83	105	115	14	29	19	24	10	9	22	20	14	19	14	30	14	10	8	5	12	16
chr11	5309197	5309697	Amillepora26733	6	0	0	0	0	3	2	1	0	0	2	1	2	0	2	0	1	0	4	0	2	0	0	3
chr11	5330230	5330730	Amillepora26735	3	0	0	0	0	0	1	0	0	0	0	0	2	2	1	1	0	0	1	0	0	0	1	0
chr11	5298717	5299217	Amillepora26732	13	2	0	0	0	3	3	0	0	3	1	0	5	3	0	2	1	4	7	1	1	0	1	6
chr11	5320528	5321028	Amillepora26734	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
chr11	5339384	5339884	Amillepora26736	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0	0	1	2	3
chr11	5289985	5290485	Amillepora26731	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0
chr11	5393762	5394262	Amillepora26740	11	15	9	4	8	10	0	0	0	0	0	0	4	4	2	1	3	2	1	0	1	1	1	3
chr11	5460194	5460694	Amillepora26742	1	0	4	0	1	1	0	1	4	0	2	1	20	21	11	9	7	21	27	18	21	13	23	41
chr11	5424081	5424581	Amillepora26741	0	0	0	4	2	1	52	82	70	60	51	45	5	17	6	8	8	14	26	18	27	18	20	40
chr11	5465428	5465928	Amillepora26743	18	20	30	17	35	28	8	33	63	13	16	15	42	40	38	48	19	55	16	14	20	8	8	20
chr11	5481168	5481668	Amillepora26746	101	62	61	70	88	79	106	104	81	88	127	90	39	21	14	13	19	21	45	23	29	27	29	67
chr11	5470675	5471175	Amillepora26745	131	117	107	116	122	141	0	0	1	0	1	0	27	31	19	18	19	43	1	1	0	1	1	2
chr11	5469774	5470274	Amillepora26744	12	5	18	5	13	13	7	0	0	2	2	4	5	9	6	11	5	9	2	1	1	4	3	2
chr11	5497583	5498083	Amillepora26747	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0
chr11	5550246	5550746	Amillepora26752	32	13	10	26	22	18	7	0	7	10	20	15	16	13	8	10	21	15	6	23	23	21	15	28
chr11	5555199	5555699	Amillepora26753	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	2	0	1
chr11	5577745	5578245	Amillepora26755	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0
chr11	5538440	5538940	Amillepora26751	0	1	0	1	0	0	0	0	0	0	0	0	5	0	1	2	1	3	7	1	1	1	4	12
chr11	5513888	5514388	Amillepora26750	20	14	1	4	3	5	6	5	0	3	2	2	48	50	32	31	31	35	39	19	34	32	33	38
chr11	5584251	5584751	Amillepora26756	4	2	0	1	0	0	0	1	0	0	3	0	6	2	3	4	0	1	3	1	2	0	2	6
chr11	5562418	5562918	Amillepora26754	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1
